run,path,asset,model,model_run,mode,signal_source,portfolio_weighting,m_total_return,m_cagr,m_sharpe,m_max_drawdown,m_n_bars,m_turnover_sum,m_avg_bar_return,m_vol_bar,m_ann_factor,t_n_trades,t_win_rate,t_profit_factor,finance_score,trade_score,reliability_score,principle_flags,n_principle_flags,stress_total_return_bps10,stress_sharpe_bps10,stress_total_return_bps20,stress_sharpe_bps20,stress_total_return_bps35,stress_sharpe_bps35,ml_quality_score,cv_present,n_folds,cv_metric,cv_mean,cv_std,calibration_quality_score,pass_finance,pass_stress,pass_ml,promotion_score,decision
bt_crypto_5y_BTC-USD_rf_proba_hmm_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_rf_proba_hmm_fft,BTC-USD,rf,,long_short,proba,,0.04537233264863283,0.022926388590310376,0.549899019533459,-0.042927910626426646,716.0,22.481484697316517,6.448746310826022e-05,0.0022428020771804117,365.76083916083917,110,0.5,1.0846764701649663,0.46888244732040124,0.3256044115742348,0.418735134809243,,0,0.022890847951316313,0.28215509824108626,0.0004093632539997963,0.014411176948713555,-0.033312863791974984,-0.3872047049898456,0.0,,,,,,,False,False,False,0.2313851624162372,reject
bt_crypto_5y_BTC-USD_rf_wv_dwt_db4,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_rf_wv_dwt_db4,BTC-USD,rf,,long_short,predict,,0.01400009092334864,0.007127474610334028,0.30789386554935455,-0.040896056521838475,716.0,9.592621785432794,2.020358792476934e-05,0.0012549489756512517,365.76083916083917,34,0.6176470588235294,1.3684923345524869,0.40556927135568893,0.6592039034897956,0.4143413926026262,low_sharpe,1,0.004407469137915846,0.10372155976773671,-0.005185152647516948,-0.10045074601388114,-0.019574085325666138,-0.4067092046863079,0.0,,,,,,,False,False,False,0.22788776593144444,reject
bt_crypto_5y_BTC-USD_hgb_wv_dwt_db4,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_hgb_wv_dwt_db4,BTC-USD,hgb,,long_short,predict,,0.028532602663005946,0.0144752704906288,0.6124836411617981,-0.02894368656707591,716.0,8.220255943275845,4.0073886106737276e-05,0.0012513118820241902,365.76083916083917,34,0.5294117647058824,1.0197888462516809,0.4878234813411366,0.3478755690485505,0.35884171203873144,weak_profit_factor,1,0.0203123467197301,0.43701264098090914,0.012092090776454255,0.2615416408000202,-0.00023829313845951175,-0.0016648594713131863,0.0,,,,,,,False,False,False,0.2169785646813038,reject
bt_crypto_5y_SOL-USD_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_baseline,SOL-USD,hgb,,long_short,predict,,0.26622880268577354,0.12815101937671503,0.4943975659070989,-0.47783630341165495,716.0,97.0,0.0005765111191938305,0.022301289046716872,365.76083916083917,48,0.6458333333333334,2.4183678128556125,0.2449963743493242,0.9927083333333333,0.34669555999372736,"low_sharpe,drawdown_too_high",2,0.16922880268577353,0.37821864244594383,0.07222880268577353,0.26203971898478884,-0.07327119731422649,0.08777133379305632,0.0,,,,,,,False,False,False,0.21033553692040924,reject
bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet_ar5,ETH-USD,mlp,,long_short,predict,,0.05291030206313452,0.026687775959176818,0.48196605721567226,-0.07930060598449706,716.0,2.850967747835204,7.663179326645473e-05,0.0030408229709949657,365.76083916083917,241,0.5103734439834025,1.0728744280990479,0.4333688390263204,0.3384470196155258,0.3201462022325423,low_sharpe,1,0.05005933431529931,0.4569230345149307,0.04720836656746411,0.4318800118141891,0.0429319149457113,0.39431547776307685,0.0,,,,,,,False,False,False,0.20847141211396247,reject
bt_crypto_5y_SOL-USD_hgb_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_fft,SOL-USD,hgb,,long_short,predict,,0.048068571952339045,0.024273310131761816,0.42832101332203065,-0.08648374624518285,716.0,14.909086277708846,7.052854475389611e-05,0.0031491557778074736,365.76083916083917,249,0.5220883534136547,1.3227112699110128,0.41541001963456364,0.4713746899338514,0.35499765423931434,low_sharpe,1,0.0331594856746302,0.3018641328807715,0.01825039939692135,0.17540725243951236,-0.0041132300196419155,-0.014278068222376289,0.0,,,,,,,False,False,False,0.20840425376458632,reject
bt_crypto_5y_SOL-USD_hgb_voltarget,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_voltarget,SOL-USD,hgb,,long_short,predict,,0.048068571952339045,0.024273310131761816,0.42832101332203065,-0.08648374624518285,716.0,14.909086277708846,7.052854475389611e-05,0.0031491557778074736,365.76083916083917,249,0.5220883534136547,1.3227112699110128,0.41541001963456364,0.4713746899338514,0.35499765423931434,low_sharpe,1,0.0331594856746302,0.3018641328807715,0.01825039939692135,0.17540725243951236,-0.0041132300196419155,-0.014278068222376289,0.0,,,,,,,False,False,False,0.20840425376458632,reject
bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet,SOL-USD,hgb,,long_short,predict,,0.048068571952339045,0.024273310131761816,0.42832101332203065,-0.08648374624518285,716.0,14.909086277708846,7.052854475389611e-05,0.0031491557778074736,365.76083916083917,249,0.5220883534136547,1.3227112699110128,0.41541001963456364,0.4713746899338514,0.35499765423931434,low_sharpe,1,0.0331594856746302,0.3018641328807715,0.01825039939692135,0.17540725243951236,-0.0041132300196419155,-0.014278068222376289,0.0,,,,,,,False,False,False,0.20840425376458632,reject
bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet_ar5,SOL-USD,hgb,,long_short,predict,,0.048068571952339045,0.024273310131761816,0.42832101332203065,-0.08648374624518285,716.0,14.909086277708846,7.052854475389611e-05,0.0031491557778074736,365.76083916083917,249,0.5220883534136547,1.3227112699110128,0.41541001963456364,0.4713746899338514,0.35499765423931434,low_sharpe,1,0.0331594856746302,0.3018641328807715,0.01825039939692135,0.17540725243951236,-0.0041132300196419155,-0.014278068222376289,0.0,,,,,,,False,False,False,0.20840425376458632,reject
bt_crypto_5y_ETH-USD_hgb_proba_hmm_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_proba_hmm_fft,ETH-USD,hgb,,long_short,proba,,0.07321429944626123,0.03675428889445187,0.6682793455889978,-0.07205900407654797,716.0,20.740809553049633,0.00010303219337837845,0.002948584031423018,365.76083916083917,231,0.49783549783549785,1.008182286772158,0.48477754069899526,0.2873941502595923,0.3356933540452042,weak_profit_factor,1,0.0524734898932116,0.48039189449710024,0.03173268034016197,0.29250444340520276,0.000621466010587518,0.010673266767356509,0.0,,,,,,,False,False,False,0.2065691779802525,reject
bt_crypto_5y_SOL-USD_mlp_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_mlp_wavelet,SOL-USD,mlp,,long_short,predict,,0.023494007456039467,0.011933488122992664,0.29222505505476715,-0.06232189056581583,716.0,9.809805781149471,3.506442628282646e-05,0.0022948161144456863,365.76083916083917,118,0.559322033898305,1.3420061084281045,0.3912987107475979,0.5452163081146808,0.36516986982607696,low_sharpe,1,0.013684201674889996,0.1780429360381814,0.0038743958937405253,0.06386081702159555,-0.010840312777983682,-0.10741236150328318,0.0,,,,,,,False,False,False,0.20563298968096203,reject
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8,SOL-USD,mlp,,long_short,predict,,0.023494007456039467,0.011933488122992664,0.29222505505476715,-0.06232189056581583,716.0,9.809805781149471,3.506442628282646e-05,0.0022948161144456863,365.76083916083917,118,0.559322033898305,1.3420061084281045,0.3912987107475979,0.5452163081146808,0.36516986982607696,low_sharpe,1,0.013684201674889996,0.1780429360381814,0.0038743958937405253,0.06386081702159555,-0.010840312777983682,-0.10741236150328318,0.0,,,,,,,False,False,False,0.20563298968096203,reject
bt_crypto_5y_SOL-USD_hgb_hmm,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_hmm,SOL-USD,hgb,,long_short,predict,,0.049298622434552186,0.02488722572967439,0.4427209739720889,-0.08648374624518285,716.0,14.70848384292564,7.205257848107737e-05,0.003112562153630767,365.76083916083917,246,0.516260162601626,1.2592751161015703,0.41910635514239425,0.4326290867985521,0.34383931122204947,low_sharpe,1,0.034590138591626546,0.316498858233959,0.019881654748700905,0.1902767424958291,-0.002181071015687555,0.000943568888634264,0.0,,,,,,,False,False,False,0.20338237685931443,reject
bt_crypto_5y_ETH-USD_rf_hmm,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_hmm,ETH-USD,rf,,long_short,predict,,0.038890142812413764,0.01968120332596257,0.36458817250508335,-0.06596127070208069,716.0,14.089621065449183,5.7897634349712236e-05,0.0030370842947418206,365.76083916083917,240,0.55,1.2178561356402178,0.4100991600913003,0.473035261038098,0.3521267954226795,low_sharpe,1,0.02480052174696458,0.24067198379896435,0.010710900681515399,0.11675579509284532,-0.010423530916658381,-0.06911848796633326,0.0,,,,,,,False,False,False,0.20242642211443712,reject
bt_crypto_5y_ETH-USD_rf_wv_dwt_db8_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_wv_dwt_db8_ar5,ETH-USD,rf,,long_short,predict,,0.012373739140094875,0.0063019774360721925,0.23769213574958828,-0.0369127299659493,716.0,8.286152875370307,1.825224368841126e-05,0.0014685882463558527,365.76083916083917,58,0.5517241379310345,1.3911612982331056,0.39031296408791305,0.5540398255842078,0.36761736561161623,low_sharpe,1,0.004087586264724568,0.08698338367471892,-0.00419856661064574,-0.06372536840015046,-0.0166277959237012,-0.2897884965124545,0.0,,,,,,,False,False,False,0.20218955108638895,reject
bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker_ar5,ETH-USD,mlp,,long_short,predict,,0.03988711670567402,0.02018096259667823,0.39880037539542773,-0.05896358136492219,716.0,3.619494254150885,5.857030505950253e-05,0.002808798148229056,365.76083916083917,200,0.515,1.1028415500813948,0.42264339256901373,0.3600286975366277,0.3207282493076786,low_sharpe,1,0.03626762245152314,0.3643802108891498,0.03264812819737225,0.3299600463828719,0.02721888681614592,0.27832979962345505,0.0,,,,,,,False,False,False,0.20114754059793866,reject
bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker,ETH-USD,mlp,,long_short,predict,,0.040407264067330084,0.02044160704513498,0.4035423168807757,-0.05896358136492297,716.0,4.0575756542033234,5.926908134836726e-05,0.0028089092955076588,365.76083916083917,200,0.515,1.0915855398605887,0.4238937601586561,0.3549634929372649,0.31976816663116914,low_sharpe,1,0.03634968841312676,0.3649576734668716,0.032292112758923436,0.3263730300529676,0.02620574927761845,0.26849606493211153,0.0,,,,,,,False,False,False,0.20035046890111563,reject
bt_crypto_5y_ETH-USD_hgb_hmm,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_hmm,ETH-USD,hgb,,long_short,predict,,0.06294409299893733,0.03167418160248858,0.5662681449203415,-0.06833267065105786,716.0,20.659916858025824,8.98621174494232e-05,0.003034961030483246,365.76083916083917,239,0.497907949790795,1.0122658103295046,0.4615786116170931,0.28935852678216833,0.3213015819248694,weak_profit_factor,1,0.042284176140911504,0.3844400323359772,0.02162425928288568,0.2026119197516128,-0.00936561600415306,-0.07013024912493374,0.0,,,,,,,False,False,False,0.19191176404004917,reject
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db6,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_dwt_db6,SOL-USD,hgb,,long_short,predict,,0.03675480353959304,0.01861001864941869,0.545729440601595,-0.02970480912506812,716.0,12.623110819439955,5.207579483974752e-05,0.0018249758698534813,365.76083916083917,84,0.4523809523809524,1.0371063808878125,0.4737846313142855,0.22086453806618228,0.30526259867744937,weak_profit_factor,1,0.024131692720153086,0.3609750156764892,0.01150858190071313,0.17622059075138335,-0.007426084328446804,-0.10091104663627543,0.0,,,,,,,False,False,False,0.18111097357895092,reject
bt_crypto_5y_BTC-USD_mlp_wv_cwt_ricker,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_mlp_wv_cwt_ricker,BTC-USD,mlp,,long_short,predict,,0.02776504732205698,0.01408846148815801,0.2986658852464698,-0.03480068820857152,716.0,8.31992798700166,4.18390623558363e-05,0.0026791370295785695,365.76083916083917,200,0.505,1.1102035040864489,0.40985060070657336,0.345841576838902,0.30744744235288834,low_sharpe,1,0.01944511933505532,0.21571706367215338,0.011125191348053658,0.13276824209783697,-0.0013547006324488332,0.00834500973636231,0.0,,,,,,,False,False,False,0.17905371145142637,reject
bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker,SOL-USD,hgb,,long_short,predict,,0.020337073522821658,0.010337813453787481,0.21222628202444524,-0.08333415251556431,716.0,13.510020427296034,3.237129929101421e-05,0.0029171554188553803,365.76083916083917,207,0.5169082125603864,1.3841116884445313,0.3586759389457002,0.4899396317807153,0.3246182314379555,low_sharpe,1,0.0068270530955256235,0.08852277332141098,-0.006682967331770411,-0.035180735381623286,-0.02694799797271446,-0.22073599843617467,0.0,,,,,,,False,False,False,0.17854002729087554,reject
bt_crypto_5y_BTC-USD_hgb_wv_dwt_db8_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_hgb_wv_dwt_db8_ar5,BTC-USD,hgb,,long_short,predict,,0.011909625307555904,0.006066285429294549,0.18775976414535786,-0.035393119461592626,716.0,16.215679484634286,1.8264241552324868e-05,0.001860363087103247,365.76083916083917,84,0.5476190476190477,1.179731395892113,0.3787561147511389,0.4517124614847842,0.32429083610791476,low_sharpe,1,-0.004306054177078383,-0.045061701096141035,-0.02052173366171267,-0.27788316633763993,-0.044845252888664096,-0.6271153641998882,0.0,,,,,,,False,False,False,0.17835995985935313,reject
bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker_ar5,SOL-USD,hgb,,long_short,predict,,0.01819346273015765,0.009252946726147071,0.19289547048703867,-0.08525996199061359,716.0,13.168684466159439,2.943848141803498e-05,0.002918716921367791,365.76083916083917,208,0.5192307692307693,1.3979713511436298,0.3523045402775764,0.5002409541684796,0.32408228513939247,low_sharpe,1,0.005024778263998211,0.0723818882376571,-0.008143906202161228,-0.048131694011724485,-0.027896932901400384,-0.22890206738579677,0.0,,,,,,,False,False,False,0.17824525682666587,reject
bt_crypto_5y_BTC-USD_hgb_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_hgb_wavelet,BTC-USD,hgb,,long_short,predict,,0.012053051007091753,0.006139127280348156,0.19019934285469123,-0.03701688250422974,716.0,15.568373483172863,1.8453169164340214e-05,0.0018554982688344678,365.76083916083917,81,0.5432098765432098,1.1935672446920533,0.37844460960925047,0.4502225440620412,0.3235668866677272,low_sharpe,1,-0.00351532247608111,-0.03391428636544264,-0.019083695959253973,-0.25802791558557653,-0.04243625618401327,-0.5941983594157774,0.0,,,,,,,False,False,False,0.17796178766725,reject
bt_crypto_5y_BTC-USD_hgb_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_hgb_wv_dwt_db8,BTC-USD,hgb,,long_short,predict,,0.012053051007091753,0.006139127280348156,0.19019934285469123,-0.03701688250422974,716.0,15.568373483172863,1.8453169164340214e-05,0.0018554982688344678,365.76083916083917,81,0.5432098765432098,1.1935672446920533,0.37844460960925047,0.4502225440620412,0.3235668866677272,low_sharpe,1,-0.00351532247608111,-0.03391428636544264,-0.019083695959253973,-0.25802791558557653,-0.04243625618401327,-0.5941983594157774,0.0,,,,,,,False,False,False,0.17796178766725,reject
bt_crypto_5y_BTC-USD_rf_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_rf_wavelet,BTC-USD,rf,,long_short,predict,,-0.004348542903328423,-0.002223773738642576,-0.04484441344667561,-0.04838226284526437,716.0,16.400141387526663,-4.359478576053458e-06,0.001859194399019506,365.76083916083917,81,0.5679012345679012,1.3655012671514843,0.30961475535113914,0.5708027307119949,0.32103054672743864,low_sharpe,1,-0.020748684290855086,-0.2804623618040081,-0.03714882567838175,-0.5160803101613406,-0.06174903775967174,-0.869507232697339,0.0,,,,,,,False,False,False,0.17656680070009126,reject
bt_crypto_5y_BTC-USD_rf_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_rf_wv_dwt_db8,BTC-USD,rf,,long_short,predict,,-0.004348542903328423,-0.002223773738642576,-0.04484441344667561,-0.04838226284526437,716.0,16.400141387526663,-4.359478576053458e-06,0.001859194399019506,365.76083916083917,81,0.5679012345679012,1.3655012671514843,0.30961475535113914,0.5708027307119949,0.32103054672743864,low_sharpe,1,-0.020748684290855086,-0.2804623618040081,-0.03714882567838175,-0.5160803101613406,-0.06174903775967174,-0.869507232697339,0.0,,,,,,,False,False,False,0.17656680070009126,reject
bt_crypto_5y_BTC-USD_rf_wv_dwt_db8_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_rf_wv_dwt_db8_ar5,BTC-USD,rf,,long_short,predict,,-0.0044896442088243615,-0.002296010137454174,-0.04666603747831344,-0.04721399169646745,716.0,17.04744738898809,-4.548406188068805e-06,0.001864047258970651,365.76083916083917,84,0.5714285714285714,1.3422792621705617,0.30981012198183805,0.5665256679767527,0.3196605630800582,low_sharpe,1,-0.02153709159781245,-0.29094609877154326,-0.03858453898680054,-0.5352261600647731,-0.06415571007028267,-0.9016462520046179,0.0,,,,,,,False,False,False,0.17581330969403203,reject
bt_crypto_5y_BTC-USD_hgb_proba_hmm_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_BTC-USD_hgb_proba_hmm_wavelet,BTC-USD,hgb,,long_short,proba,,0.012334848785175323,0.006282229685873331,0.19423484166986968,-0.037016882504229964,716.0,15.15630782488077,1.8841404293803007e-05,0.0018551743681889394,365.76083916083917,80,0.5375,1.1605629049171315,0.3795055325360066,0.42537830721270914,0.3155610036728525,low_sharpe,1,-0.0028214590397054474,-0.023985012986526662,-0.017977766864586218,-0.24220486764292298,-0.040712228601907374,-0.5695346496275175,0.0,,,,,,,False,False,False,0.1735585520200689,reject
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8_ar5,SOL-USD,hgb,,long_short,predict,,-0.00850132248780966,-0.004351876568766455,-0.08089001188074874,-0.06365503152837426,716.0,16.523800701886493,-9.43723556134916e-06,0.002231251363719829,365.76083916083917,117,0.5128205128205128,1.622577232624102,0.29079142089345433,0.5900956521167432,0.3155479018216054,low_sharpe,1,-0.025025123189696154,-0.27869945920776773,-0.04154892389158265,-0.4765089065347867,-0.06633462494441239,-0.7732230775253152,0.0,,,,,,,False,False,False,0.173551346001883,reject
bt_crypto_5y_SOL-USD_hgb_proba_hmm_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_proba_hmm_fft,SOL-USD,hgb,,long_short,proba,,0.03218217160005432,0.016312539514467206,0.30437942540302937,-0.10547104534826113,716.0,14.02820072317189,4.897071534615709e-05,0.003076945173019768,365.76083916083917,232,0.5086206896551724,1.2402671743317355,0.37097400733389074,0.4107064353458326,0.3048803571380704,low_sharpe,1,0.01815397087688243,0.1826017179679831,0.004125770153710538,0.0608240105329369,-0.016916530931047294,-0.12184255061963245,0.0,,,,,,,False,False,False,0.17224599721590897,reject
bt_crypto_5y_SOL-USD_hgb_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wavelet,SOL-USD,hgb,,long_short,predict,,-0.016625840616802834,-0.008527954557740691,-0.17299577143982098,-0.07667318330534689,716.0,15.85117255689215,-2.0778339582292438e-05,0.0022970685434105034,365.76083916083917,118,0.5084745762711864,1.5561251598144066,0.25847845834322514,0.5525868303910592,0.28141638855996703,low_sharpe,1,-0.03247701317369499,-0.3573160081502957,-0.048328185730587135,-0.5416362448607703,-0.07210494456592537,-0.8181165999264823,0.0,,,,,,,False,False,False,0.1547790137079819,reject
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8,SOL-USD,hgb,,long_short,predict,,-0.016625840616802834,-0.008527954557740691,-0.17299577143982098,-0.07667318330534689,716.0,15.85117255689215,-2.0778339582292438e-05,0.0022970685434105034,365.76083916083917,118,0.5084745762711864,1.5561251598144066,0.25847845834322514,0.5525868303910592,0.28141638855996703,low_sharpe,1,-0.03247701317369499,-0.3573160081502957,-0.048328185730587135,-0.5416362448607703,-0.07210494456592537,-0.8181165999264823,0.0,,,,,,,False,False,False,0.1547790137079819,reject
bt_crypto_5y_SOL-USD_rf_wv_dwt_db6,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_wv_dwt_db6,SOL-USD,rf,,long_short,predict,,-0.003506292255510024,-0.0017926901112224058,-0.03384904220360247,-0.042829939131745265,716.0,9.464844118630243,-3.236421286291939e-06,0.0018285939018818362,365.76083916083917,84,0.5119047619047619,1.2976185366301396,0.3157861271279566,0.4422616748168961,0.2800525688190854,low_sharpe,1,-0.012971136374140267,-0.17210433900344915,-0.02243598049277051,-0.31035963580329584,-0.03663324667071587,-0.5177425810030659,0.0,,,,,,,False,False,False,0.154028912850497,reject
bt_crypto_5y_ETH-USD_rf_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_wavelet,ETH-USD,rf,,long_short,predict,,-0.0028292728154407643,-0.001446304885748595,-0.03428903944602472,-0.04152082219577702,716.0,8.2653432633039,-2.767270301181137e-06,0.001543458175650148,365.76083916083917,62,0.5161290322580645,1.2367643529208332,0.31658825889709735,0.4222697652659878,0.273576786126209,low_sharpe,1,-0.011094616078744663,-0.1773270988508499,-0.019359959342048563,-0.3203651582556751,-0.03175797423700441,-0.5349222473629128,0.0,,,,,,,False,False,False,0.15046723236941498,reject
bt_crypto_5y_ETH-USD_rf_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_wv_dwt_db8,ETH-USD,rf,,long_short,predict,,-0.0028292728154407643,-0.001446304885748595,-0.03428903944602472,-0.04152082219577702,716.0,8.2653432633039,-2.767270301181137e-06,0.001543458175650148,365.76083916083917,62,0.5161290322580645,1.2367643529208332,0.31658825889709735,0.4222697652659878,0.273576786126209,low_sharpe,1,-0.011094616078744663,-0.1773270988508499,-0.019359959342048563,-0.3203651582556751,-0.03175797423700441,-0.5349222473629128,0.0,,,,,,,False,False,False,0.15046723236941498,reject
bt_crypto_5y_ETH-USD_mlp_wv_dwt_db6,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_wv_dwt_db6,ETH-USD,mlp,,long_short,predict,,-0.008157980947469667,-0.004175765157778177,-0.1372468190688441,-0.036326800649057356,716.0,5.288501211454687,-1.0390297640600882e-05,0.0014478524434052666,365.76083916083917,52,0.5384615384615384,1.2284706411179254,0.29276189143900566,0.45761948081075865,0.2704620477191192,low_sharpe,1,-0.013446482158924355,-0.23481178226121147,-0.018734983370379044,-0.33237674545357887,-0.026667735187561072,-0.4787241902421299,0.0,,,,,,,False,False,False,0.14875412624551557,reject
bt_crypto_5y_ETH-USD_rf_wv_dwt_db6,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_wv_dwt_db6,ETH-USD,rf,,long_short,predict,,0.0014142139488177996,0.0007221861594746137,0.03990055930732445,-0.03780101279891135,716.0,8.810242194594275,3.0170093164863417e-06,0.0014460931548354297,365.76083916083917,52,0.5,1.1894125063282195,0.33823273373897195,0.37273562784769876,0.2703087466770263,low_sharpe,1,-0.007396028245776476,-0.12283301267955857,-0.016206270440370752,-0.28556658466644164,-0.029421633732262167,-0.5296669426467662,0.0,,,,,,,False,False,False,0.14866981067236448,reject
bt_eurusd_sweep5y_EURUSD=X_rf_stops,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_EURUSD=X_rf_stops,EURUSD=X,rf,,long_short,predict,,0.00943607969611504,0.0018928414415295691,0.06620650411034207,-0.08817711223739055,1286.0,129.0,1.0661863545948487e-05,0.002591369952368969,258.93687982359427,64,0.5,1.2606923893239275,0.31592014382651573,0.4048115751957674,0.2670321448057538,low_sharpe,1,-0.11956392030388496,-0.5566905518542863,-0.24856392030388497,-1.1795876078189147,-0.44206392030388497,-2.1139331917658573,0.0,,,,,,,False,False,False,0.1468676796431646,reject
bt_eurusd_sweep5y_dbwavelet_EURUSD=X_hgb_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_dbwavelet_EURUSD=X_hgb_fft,EURUSD=X,hgb,,long_short,predict,,0.010675888180947446,0.0021393101430737804,0.06568833658526052,-0.1259220836406134,1287.0,210.9822552177224,1.504825559822172e-05,0.0036867523506900197,258.99545454545455,424,0.5330188679245284,1.2156335970600443,0.2938784686395881,0.44231813754494453,0.26583235275646283,low_sharpe,1,-0.20030636703677496,-0.6499102738691394,-0.41128862225449736,-1.3655088843235392,-0.727762005081081,-2.4389068000051384,0.0,,,,,,,False,False,False,0.14620779401605458,reject
