run,run_dir,is_portfolio,asset,mode,task,signal_source,price,stop_loss,take_profit,trailing_stop,trailing_atr_mult,atr_window,stop_priority,cost_bps,slippage_bps,execution_delay,vol_target,vol_lookback,max_leverage,portfolio_weighting,weight_lookback,model,input,wavelet_kernel,wavelet_ar_p,long_only,uses_proba_signal,uses_stop_loss,uses_take_profit,uses_trailing_stop,uses_trailing_atr,uses_vol_target,uses_hmm,uses_fft,uses_wavelet,uses_dmd,uses_neural_net,m_start,m_end,m_n_bars,m_total_return,m_cagr,m_max_drawdown,m_ann_factor,m_sharpe,m_avg_bar_return,m_vol_bar,m_turnover_sum,m_n_position_changes,t_n_trades,t_n_wins,t_n_losses,t_n_breakeven,t_win_rate,t_win_loss_ratio,t_avg_win,t_avg_loss,t_profit_factor,t_expectancy,t_median_trade_return
bt_crypto_5y_ETH-USD_hgb_fft,bt_crypto_5y_ETH-USD_hgb_fft,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0984498063776118,0.04913682618690207,-0.06833267065105775,365.76083916083917,0.8313761723446655,0.00013604703805917973,0.003129609275769627,21.548295112390946,250,247,123,124,0,0.4979757085020243,0.9919354838709677,0.025175112236598428,-0.023633415974978176,1.056643151559441,0.0006720454421227225,-0.00016947185142179855
bt_crypto_5y_ETH-USD_hgb_hmm,bt_crypto_5y_ETH-USD_hgb_hmm,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0629440929989371,0.03167418160248858,-0.06833267065105775,365.76083916083917,0.5662681449203344,8.986211744942138e-05,0.003034961030483223,20.659916858025813,245,239,119,120,0,0.497907949790795,0.9916666666666667,0.02399111085170962,-0.023502902780250037,1.0122658103295046,0.000144744174575062,-0.00016947185142179855
bt_crypto_5y_ETH-USD_hgb_hmm_fft_dmd,bt_crypto_5y_ETH-USD_hgb_hmm_fft_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,True,False,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.005168063168765169,-0.0026433946812707276,-0.005168063168765169,365.76083916083917,-0.7252348087353856,-7.218475743645601e-06,0.0001903555148703733,0.2868224812350028,2,1,1,0,0,1.0,inf,0.042422060987238,,inf,0.042422060987238,0.042422060987238
bt_crypto_5y_ETH-USD_hgb_hmm_wavelet_dmd,bt_crypto_5y_ETH-USD_hgb_hmm_wavelet_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,True,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_hgb_proba_hmm_fft,bt_crypto_5y_ETH-USD_hgb_proba_hmm_fft,False,ETH-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.07321429944626123,0.03675428889445187,-0.07205900407654797,365.76083916083917,0.6682793455889939,0.00010303219337837709,0.0029485840314229955,20.740809553049623,245,231,115,116,0,0.49783549783549785,0.9913793103448276,0.02410183666234408,-0.023700140859306967,1.008182286772158,9.738041770545821e-05,-0.00016947185142179855
bt_crypto_5y_ETH-USD_hgb_proba_hmm_wavelet,bt_crypto_5y_ETH-USD_hgb_proba_hmm_wavelet,False,ETH-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.06938949582010157,0.03486515919478239,-0.02042118307475216,365.76083916083917,1.3200388161543104,9.463885226240993e-05,0.0013711386257123186,9.54308100146282,77,57,26,31,0,0.45614035087719296,0.8387096774193549,0.028232037802978734,-0.02364631758892599,1.0013602849399434,1.7493642469147087e-05,-0.0005365616848502786
bt_crypto_5y_ETH-USD_hgb_stops,bt_crypto_5y_ETH-USD_hgb_stops,False,ETH-USD,long_short,classification,predict,,0.01,0.02,,,,,5.0,0.0,1,,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,True,True,False,False,False,False,False,False,False,False,2024-02-02 00:00:00,2026-01-16 00:00:00,715,-0.49467473412534724,-0.294721927259741,-0.5101166840417453,365.76155462184875,-2.3705613505837104,-0.0009263350440913355,0.007473360323519978,451.0,39,225,61,164,0,0.27111111111111114,0.3719512195121951,0.01947007276569112,-0.009945061579328672,0.7281923044340611,-0.001970291823567751,-0.00990099009900991
bt_crypto_5y_ETH-USD_hgb_voltarget,bt_crypto_5y_ETH-USD_hgb_voltarget,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0984498063776118,0.04913682618690207,-0.06833267065105775,365.76083916083917,0.8313761723446655,0.00013604703805917973,0.003129609275769627,21.548295112390946,250,247,123,124,0,0.4979757085020243,0.9919354838709677,0.025175112236598428,-0.023633415974978176,1.056643151559441,0.0006720454421227225,-0.00016947185142179855
bt_crypto_5y_ETH-USD_hgb_wavelet,bt_crypto_5y_ETH-USD_hgb_wavelet,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.048176058999606086,0.024326970738691722,-0.03655287545887187,365.76083916083917,0.827711804716296,6.691044890712681e-05,0.00154601390990929,10.5590111508828,81,62,28,34,0,0.45161290322580644,0.8235294117647058,0.03022279276570895,-0.023312489874942516,1.067640517239786,0.0008647345434162113,-0.0005926944731486916
bt_crypto_5y_ETH-USD_hgb_wv_cwt_morlet,bt_crypto_5y_ETH-USD_hgb_wv_cwt_morlet,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_morlet,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.10421823717920264,0.05194767231017128,-0.06344008613035534,365.76083916083917,0.9020760839049937,0.00014306542403255137,0.003033123683289491,22.226374625390115,243,238,120,118,0,0.5042016806722689,1.0169491525423728,0.025329651372748584,-0.023099871214603284,1.1151130349777063,0.001318375468095135,0.0003669301411747261
bt_crypto_5y_ETH-USD_hgb_wv_cwt_morlet_ar5,bt_crypto_5y_ETH-USD_hgb_wv_cwt_morlet_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_morlet,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.1084800435222475,0.05401975815121518,-0.059825368634138676,365.76083916083917,0.9350907225817408,0.00014845585288035418,0.0030362825156088204,22.226374625390115,244,239,121,118,0,0.5062761506276151,1.0254237288135593,0.025129478607033014,-0.023099871214603284,1.1155197973603466,0.0013174983603673925,0.0004673435679440896
bt_crypto_5y_ETH-USD_hgb_wv_cwt_ricker,bt_crypto_5y_ETH-USD_hgb_wv_cwt_ricker,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_ricker,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.1412687986951171,0.06983304746411267,-0.044059978061184224,365.76083916083917,1.288623073679561,0.00018847757511189167,0.0027972570996537,18.450582990453192,208,199,97,102,0,0.48743718592964824,0.9509803921568627,0.025237272137319737,-0.023879193676001807,1.0050653836874544,6.199820285341583e-05,-0.0005212814731541116
bt_crypto_5y_ETH-USD_hgb_wv_cwt_ricker_ar5,bt_crypto_5y_ETH-USD_hgb_wv_cwt_ricker_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_ricker,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.14257380838169142,0.0704577950339802,-0.04337954115829801,365.76083916083917,1.2996828964891123,0.00019007308222911362,0.002796931409525999,18.012501590400753,207,199,96,103,0,0.4824120603015075,0.9320388349514563,0.02520253352314385,-0.02369263107548314,0.9914365318017773,-0.00010501398267816271,-0.0005365616848502786
bt_crypto_5y_ETH-USD_hgb_wv_dwt_db2,bt_crypto_5y_ETH-USD_hgb_wv_dwt_db2,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db2,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_hgb_wv_dwt_db4,bt_crypto_5y_ETH-USD_hgb_wv_dwt_db4,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db4,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.048331853676581216,-0.02498888239988928,-0.048331853676581216,365.76083916083917,-1.073456877031691,-6.843860640079686e-05,0.0012193128688779702,9.181430226644341,57,41,15,26,0,0.36585365853658536,0.5769230769230769,0.02384348160766243,-0.022102826494210012,0.6223572707886407,-0.005293201578890826,-0.004663245822579598
bt_crypto_5y_ETH-USD_hgb_wv_dwt_db6,bt_crypto_5y_ETH-USD_hgb_wv_dwt_db6,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db6,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.07607417412808681,0.03816467430045134,-0.01910394538561122,365.76083916083917,1.375633870245294,0.00010343567324048071,0.0014380238460252176,8.116014320926183,67,52,24,28,0,0.46153846153846156,0.8571428571428571,0.02982860632057484,-0.02162435914964669,1.1823414820884872,0.002123163375070941,-0.0008091123880142881
bt_crypto_5y_ETH-USD_hgb_wv_dwt_db8,bt_crypto_5y_ETH-USD_hgb_wv_dwt_db8,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.048176058999606086,0.024326970738691722,-0.03655287545887187,365.76083916083917,0.827711804716296,6.691044890712681e-05,0.00154601390990929,10.5590111508828,81,62,28,34,0,0.45161290322580644,0.8235294117647058,0.03022279276570895,-0.023312489874942516,1.067640517239786,0.0008647345434162113,-0.0005926944731486916
bt_crypto_5y_ETH-USD_hgb_wv_dwt_db8_ar5,bt_crypto_5y_ETH-USD_hgb_wv_dwt_db8_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.06444653431530001,0.032418851469594,-0.02602474203131233,365.76083916083917,1.150819554462022,8.83062268286262e-05,0.0014675155046158918,10.041010812458303,78,58,28,30,0,0.4827586206896552,0.9333333333333333,0.029345854868598736,-0.02312190150179161,1.184567996793136,0.002207360194258903,-0.00022913104448429866
bt_crypto_5y_ETH-USD_mlp_baseline,bt_crypto_5y_ETH-USD_mlp_baseline,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,False,False,False,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.3253945702057328,0.15477856177019111,-0.42745548654244325,365.76083916083917,0.5638255952996369,0.0005972304922617361,0.020257963693055017,1.0,1,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_mlp_dmd,bt_crypto_5y_ETH-USD_mlp_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,True,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.00488125097092218,0.002490564414340257,-7.170562030855976e-05,365.76083916083917,0.7047877755953827,6.817885686054818e-06,0.00018500776432898546,0.2868224812350028,2,1,0,1,0,0.0,0.0,,-0.042422060987238,0.0,-0.042422060987238,-0.042422060987238
bt_crypto_5y_ETH-USD_mlp_fft,bt_crypto_5y_ETH-USD_mlp_fft,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0628090784159594,0.03160723778197316,-0.07930060598449595,365.76083916083917,0.549222220548971,8.998764651360385e-05,0.0031335266780780835,2.172888234836028,250,249,129,120,0,0.5180722891566265,1.075,0.025002921318720457,-0.02392763400983684,1.1233095761400678,0.0014219307989338068,0.0005365616848502786
bt_crypto_5y_ETH-USD_mlp_hmm,bt_crypto_5y_ETH-USD_mlp_hmm,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.06516701408243275,0.032775767593589133,-0.07819011145733634,365.76083916083917,0.5843629078626048,9.278353990154969e-05,0.0030365951836250015,2.8863964981322554,245,241,124,117,0,0.5145228215767634,1.0598290598290598,0.024336655157170813,-0.023309024194792548,1.1065540169789996,0.001205765181321381,0.0005365616848502786
bt_crypto_5y_ETH-USD_mlp_hmm_fft_dmd,bt_crypto_5y_ETH-USD_mlp_hmm_fft_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,True,False,True,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.00488125097092218,0.002490564414340257,-7.170562030855976e-05,365.76083916083917,0.7047877755953827,6.817885686054818e-06,0.00018500776432898546,0.2868224812350028,2,1,0,1,0,0.0,0.0,,-0.042422060987238,0.0,-0.042422060987238,-0.042422060987238
bt_crypto_5y_ETH-USD_mlp_hmm_wavelet_dmd,bt_crypto_5y_ETH-USD_mlp_hmm_wavelet_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,True,True,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_mlp_proba_hmm_fft,bt_crypto_5y_ETH-USD_mlp_proba_hmm_fft,False,ETH-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,True,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.06516701408243275,0.032775767593589133,-0.07819011145733634,365.76083916083917,0.5843629078626048,9.278353990154969e-05,0.0030365951836250015,2.8863964981322554,245,241,124,117,0,0.5145228215767634,1.0598290598290598,0.024336655157170813,-0.023309024194792548,1.1065540169789996,0.001205765181321381,0.0005365616848502786
bt_crypto_5y_ETH-USD_mlp_proba_hmm_wavelet,bt_crypto_5y_ETH-USD_mlp_proba_hmm_wavelet,False,ETH-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.011155580072280458,0.005683244109247587,-0.03574877842833801,365.76083916083917,0.20843009550542915,1.6660938856505902e-05,0.0015287541380954377,6.580174538118904,80,61,27,34,0,0.4426229508196721,0.7941176470588235,0.023792812677589283,-0.02662273071652434,0.7097052748503796,-0.004307654132244539,-0.0014672614810244955
bt_crypto_5y_ETH-USD_mlp_stops,bt_crypto_5y_ETH-USD_mlp_stops,False,ETH-USD,long_short,classification,predict,,0.01,0.02,,,,,5.0,0.0,1,,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,True,True,False,False,False,False,False,False,False,True,2024-02-02 00:00:00,2026-01-16 00:00:00,715,-0.506818273072696,-0.30344357865207117,-0.527677061343677,365.76155462184875,-2.420405514978967,-0.0009594968423172489,0.007581487850074535,452.0,36,226,60,166,0,0.26548672566371684,0.3614457831325301,0.020000000000000018,-0.010000000000000005,0.7228915662650605,-0.0020353982300884955,-0.010000000000000009
bt_crypto_5y_ETH-USD_mlp_voltarget,bt_crypto_5y_ETH-USD_mlp_voltarget,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0628090784159594,0.03160723778197316,-0.07930060598449595,365.76083916083917,0.549222220548971,8.998764651360385e-05,0.0031335266780780835,2.172888234836028,250,249,129,120,0,0.5180722891566265,1.075,0.025002921318720457,-0.02392763400983684,1.1233095761400678,0.0014219307989338068,0.0005365616848502786
bt_crypto_5y_ETH-USD_mlp_wavelet,bt_crypto_5y_ETH-USD_mlp_wavelet,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0032355177595690954,0.0016515233166936039,-0.04330145371438032,365.76083916083917,0.0706120579449156,5.70248790605527e-06,0.001544486464208259,6.5888700745480335,82,63,29,34,0,0.4603174603174603,0.8529411764705882,0.02715001094563371,-0.02662273071652434,0.8698342226323436,-0.0018701988402928566,-0.0009693975145814715
bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet,bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_morlet,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.05698982598084901,0.028717933434200482,-0.07930060598449695,365.76083916083917,0.5164753721309943,8.20222221142562e-05,0.003037249828216563,2.8509677478351936,243,240,123,117,0,0.5125,1.0512820512820513,0.024557870508462056,-0.024054149066740547,1.0732971019520392,0.0008595109655507841,0.0005134316157464625
bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet_ar5,bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_morlet,5.0,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.052910302063134296,0.026687775959176818,-0.07930060598449706,365.76083916083917,0.48196605721566643,7.663179326645326e-05,0.0030408229709949445,2.850967747835193,244,241,123,118,0,0.5103734439834025,1.0423728813559323,0.024557870508462056,-0.023859696504489908,1.0728744280990479,0.0008513439212075665,0.0005055817583388134
bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker,bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_ricker,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.040407264067330084,0.02044160704513498,-0.05896358136492297,365.76083916083917,0.40354231688077175,5.926908134836627e-05,0.002808909295507639,4.057575654203316,208,200,103,97,0,0.515,1.0618556701030928,0.024826150880933547,-0.02414999843541438,1.0915855398605887,0.0010727184625047986,0.000528921579002195
bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker_ar5,bt_crypto_5y_ETH-USD_mlp_wv_cwt_ricker_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_ricker,5.0,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03988711670567402,0.02018096259667823,-0.05896358136492219,365.76083916083917,0.3988003753954226,5.857030505950135e-05,0.0028087981482290358,3.6194942541508768,207,200,103,97,0,0.515,1.0618556701030928,0.024826150880933547,-0.023903514587212057,1.1028415500813948,0.0011922631288829233,0.000528921579002195
bt_crypto_5y_ETH-USD_mlp_wv_dwt_db2,bt_crypto_5y_ETH-USD_mlp_wv_dwt_db2,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db2,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_mlp_wv_dwt_db4,bt_crypto_5y_ETH-USD_mlp_wv_dwt_db4,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db4,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.04213831567299464,0.02130857363040617,-0.017404013732151613,365.76083916083917,0.9263477168197424,5.8370658456881134e-05,0.0012050891035398131,5.9040919669838825,58,42,22,20,0,0.5238095238095238,1.1,0.025629271721579302,-0.02110710218434806,1.3356735873787124,0.0033738555758996056,0.00035301676813603855
bt_crypto_5y_ETH-USD_mlp_wv_dwt_db6,bt_crypto_5y_ETH-USD_mlp_wv_dwt_db6,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db6,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.008157980947469556,-0.004175765157778066,-0.036326800649057245,365.76083916083917,-0.13724681906884834,-1.0390297640601141e-05,0.0014478524434052577,5.288501211454684,67,52,28,24,0,0.5384615384615384,1.1666666666666667,0.026014999302486408,-0.024706192808928506,1.2284706411179254,0.0026052183279872175,0.0012706544890039861
bt_crypto_5y_ETH-USD_mlp_wv_dwt_db8,bt_crypto_5y_ETH-USD_mlp_wv_dwt_db8,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0032355177595690954,0.0016515233166936039,-0.04330145371438032,365.76083916083917,0.0706120579449156,5.70248790605527e-06,0.001544486464208259,6.5888700745480335,82,63,29,34,0,0.4603174603174603,0.8529411764705882,0.02715001094563371,-0.02662273071652434,0.8698342226323436,-0.0018701988402928566,-0.0009693975145814715
bt_crypto_5y_ETH-USD_mlp_wv_dwt_db8_ar5,bt_crypto_5y_ETH-USD_mlp_wv_dwt_db8_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,5.0,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.009986837299030826,0.005089267722658608,-0.0429156160049764,365.76083916083917,0.19476728739291907,1.4955005888277269e-05,0.0014684838520145221,6.88826736391805,79,59,27,32,0,0.4576271186440678,0.84375,0.027128332617381228,-0.026141759665704024,0.875592574433492,-0.0017639208242921295,-0.0009693975145814715
bt_crypto_5y_ETH-USD_rf_baseline,bt_crypto_5y_ETH-USD_rf_baseline,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,False,False,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.311600612036236,0.1486234432610749,-0.3732270579249878,365.76083916083917,0.5513359304778619,0.0005844262167968881,0.02027271878130327,67.0,35,33,20,13,0,0.6060606060606061,1.5384615384615385,0.07623378736897109,-0.05444106960517757,2.154306494141015,0.02475581340945798,0.01574394955118741
bt_crypto_5y_ETH-USD_rf_dmd,bt_crypto_5y_ETH-USD_rf_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.005168063168765169,-0.0026433946812707276,-0.005168063168765169,365.76083916083917,-0.7252348087353856,-7.218475743645601e-06,0.0001903555148703733,0.2868224812350028,2,1,1,0,0,1.0,inf,0.042422060987238,,inf,0.042422060987238,0.042422060987238
bt_crypto_5y_ETH-USD_rf_fft,bt_crypto_5y_ETH-USD_rf_fft,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0634342738524023,0.0319171913479257,-0.06483520881612759,365.76083916083917,0.5542649991854339,9.080729282909874e-05,0.003133299263105446,14.161163272639257,250,248,137,111,0,0.5524193548387096,1.2342342342342343,0.02483986135750475,-0.02378352807855766,1.2890521187520836,0.003076973343783268,0.0020288610727681178
